# The portion FNDDS calls typical for each food, in grams. Generated by
# tools/TypicalPortionQuery. Do not edit by hand.
# Source: "stated" is the catalogue's own Quantity-not-specified amount;
# "median" is the middle of the portions it does list, for foods with no default.
# The grade is NOT computed on this. A letter is per 100 g and does not move with
# how much was eaten (ComponentStrategy). This is what the product shows beside it.
FdcId,Grams,Source,Description
2708412,147,stated,"Rice, brown, cooked, made with margarine"
2708413,147,stated,"Rice, brown, cooked, fat added, NS as to fat type"
2708414,147,stated,"Rice, brown, cooked, no added fat"
2708415,240,stated,"Cream of rice"
2708416,150,stated,"Rice, cooked, with milk"
2708417,131,stated,"Rice, sweet, cooked with honey"
2708418,255,stated,"Congee"
2708419,118,stated,"Yellow rice, cooked, NS as to fat"
2708420,118,stated,"Yellow rice, cooked, no added fat"
2708421,122,stated,"Yellow rice, cooked, fat added"
2708422,130,stated,"Rice, white, cooked, glutinous"
2708423,123,stated,"Rice, wild, 100%, cooked, NS as to fat"
2708424,123,stated,"Rice, wild, 100%, cooked, no added fat"
2708425,123,stated,"Rice, wild, 100%, cooked, fat added"
2708426,124,stated,"Rice, white and wild, cooked, no added fat"
2708427,113,stated,"Rice, brown and wild, cooked, no added fat"
2708428,126,stated,"Rice, white and wild, cooked, fat added"
2708429,126,stated,"Rice, white and wild, cooked, NS as to fat"
2708430,116,stated,"Rice, brown and wild, cooked, fat added"
2708431,113,stated,"Rice, brown and wild, cooked, NS as to fat"
2708432,116,stated,"Rice, white, cooked with fat, Puerto Rican style"
2708433,240,stated,"Cream of wheat, NFS"
2708434,240,stated,"Cream of wheat, regular or quick, made with water, no added fat"
2708435,240,stated,"Cream of wheat, regular or quick, made with water, fat added"
2708436,240,stated,"Cream of wheat, instant, made with water, no added fat"
2708437,240,stated,"Cream of wheat, instant, made with water, fat added"
2708438,140,stated,"Bulgur, no added fat"
2708439,140,stated,"Bulgur, fat added"
2708440,140,stated,"Bulgur, NS as to fat"
2708441,160,stated,"Couscous, plain, cooked"
2708442,240,stated,"Whole wheat cereal, cooked"
2708443,240,stated,"Wheat cereal, chocolate flavored, cooked"
2708444,240,stated,"Oat bran cereal, cooked"
2708445,35,stated,"Cereal, ready-to-eat, NFS"
2708446,40,stated,"Cereal, O's, flavored"
2708447,35,stated,"Cereal, crunch"
2708448,30,stated,"Cereal, O's, plain"
2708449,35,stated,"Cereal, chocolate puffs"
2708450,40,stated,"Cereal, cinnamon toast"
2708451,40,stated,"Cereal, chocolate crispy"
2708452,30,stated,"Cereal, corn squares"
2708453,30,stated,"Cereal, corn flakes, plain"
2708454,25,stated,"Cereal, corn puffs"
2708455,25,stated,"Cereal, rice crispy, plain"
2708456,50,stated,"Cereal, bran flakes, plain"
2708457,50,stated,"Cereal, shredded wheat, flavored"
2708458,40,stated,"Cereal, rice crispy, flavored"
2708459,30,stated,"Cereal, fruit rings"
2708460,35,stated,"Cereal, fruit crispy"
2708461,110,stated,"Cereal, granola"
2708462,45,stated,"Cereal, oat bunches"
2708463,40,stated,"Cereal, corn squares, flavored"
2708464,40,stated,"Cereal, O's, honey nut"
2708465,50,stated,"Cereal, multigrain"
2708466,45,stated,"Cereal, oat squares"
2708467,35,stated,"Cereal, frosted oats with marshmallows"
2708468,30,stated,"Cereal, O's, multigrain"
2708469,60,stated,"Cereal, bran flakes, flavored"
2708470,30,stated,"Cereal, rice squares"
2708471,35,stated,"Cereal, K's, plain"
2708472,35,stated,"Cereal, K's, flavored"
2708473,30,stated,"Cereal, flavored puffs"
2708474,40,stated,"Cereal, corn flakes, flavored"
2708475,35,stated,"Cereal, O's, NFS"
2708476,60,stated,"Cereal, wheat squares"
2708477,15,stated,"Wheat germ"
2708478,15,stated,"Cereal, plain puffs"
2708479,45,stated,"Cereal, shredded wheat, plain"
2708480,40,stated,"Cereal, wheat flakes"
2708481,35,stated,"Cereal, other, NFS"
2708482,30,stated,"Cereal, other, plain"
2708483,40,stated,"Cereal, other, fruit flavored"
2708484,40,stated,"Cereal, other, chocolate"
2708485,40,stated,"Cereal, other, peanut butter"
2708486,40,stated,"Cereal, other, honey"
2708487,35,stated,"Cereal, reduced sugar"
2708488,8,stated,"Wheat bran"
2708489,10,stated,"Oats, raw"
2708490,80,stated,"Cereal, oat bran, ready-to-eat"
2708491,15,stated,"Baby Toddler cereal, barley, dry"
2708492,15,stated,"Baby Toddler cereal, oatmeal, dry"
2708493,15,stated,"Baby Toddler cereal, rice, dry"
2708494,15,stated,"Baby Toddler cereal, rice with fruit, dry"
2708495,15,stated,"Baby Toddler cereal, multigrain with fruit, dry"
2708496,15,stated,"Baby Toddler cereal, multigrain, dry"
2708497,15,stated,"Baby Toddler cereal, oatmeal with fruit, dry"
2708498,110,stated,"Baby Toddler cereal, NFS"
2708499,110,stated,"Baby Toddler cereal, rice, ready-to-eat"
2708500,110,stated,"Baby Toddler cereal, oatmeal, ready-to-eat"
2708501,110,stated,"Baby Toddler cereal, multigrain, ready-to-eat"
2708502,110,stated,"Baby Toddler cereal, multigrain with fruit, ready-to-eat"
2708503,110,stated,"Baby Toddler cereal, oatmeal with fruit, ready-to-eat"
2708504,110,stated,"Baby Toddler cereal, rice with fruit, ready-to-eat"
2708505,170,stated,"Chilaquiles"
2708506,150,stated,"Frito pie"
2708507,100,stated,"Mexican pizza"
2708508,225,stated,"Taco or tostada salad with meat"
2708509,225,stated,"Taco or tostada salad with chicken"
2708510,225,stated,"Taco or tostada salad, meatless"
2708511,225,stated,"Taco or tostada salad with meat and sour cream"
2708512,225,stated,"Taco or tostada salad with chicken and sour cream"
2708513,225,stated,"Taco or tostada salad, meatless with sour cream"
2708514,105,stated,"Taco, NFS"
2708515,105,stated,"Taco, corn tortilla, beef, cheese"
2708516,105,stated,"Taco, corn tortilla, beef, with beans, cheese"
2708517,105,stated,"Taco, corn tortilla, pork, cheese"
2708518,105,stated,"Taco, corn tortilla, pork, with beans, cheese"
2708519,105,stated,"Taco, corn tortilla, chicken, cheese"
2708520,105,stated,"Taco, corn tortilla, chicken, with beans, cheese"
2708521,105,stated,"Taco, corn tortilla, with beans, cheese"
2708522,105,stated,"Taco, flour tortilla, beef, cheese"
2708523,105,stated,"Taco, flour tortilla, beef, with beans, cheese"
2708524,105,stated,"Taco, flour tortilla, pork, cheese"
2708525,105,stated,"Taco, flour tortilla, pork, with beans, cheese"
2708526,105,stated,"Taco, flour tortilla, chicken, cheese"
2708527,105,stated,"Taco, flour tortilla, chicken, with beans, cheese"
2708528,105,stated,"Taco, flour tortilla, with beans, cheese"
2708529,100,stated,"Taco, fish"
2708530,100,stated,"Taco, meat, no cheese"
2708531,100,stated,"Taco, meat, with beans, no cheese"
2708532,100,stated,"Taco, with beans, no cheese"
2708533,140,stated,"Taco, cheese only"
2708534,220,stated,"Burrito, NFS"
2708535,190,stated,"Burrito, beef, cheese"
2708536,220,stated,"Burrito, beef, with rice, cheese"
2708537,220,stated,"Burrito, beef, with beans, cheese"
2708538,220,stated,"Burrito, beef, with beans and rice, cheese"
2708539,190,stated,"Burrito, pork, cheese"
2708540,220,stated,"Burrito, pork, with rice, cheese"
2708541,220,stated,"Burrito, pork, with beans, cheese"
2708542,220,stated,"Burrito, pork, with beans and rice, cheese"
2708543,220,stated,"Burrito, chicken, cheese"
2708544,220,stated,"Burrito, chicken, with rice, cheese"
2708545,220,stated,"Burrito, chicken, with beans, cheese"
2708546,220,stated,"Burrito, chicken, with beans and rice, cheese"
2708547,220,stated,"Burrito, with beans, no cheese"
2708548,190,stated,"Burrito, with beans, cheese"
2708549,220,stated,"Burrito, with beans and rice, cheese"
2708550,220,stated,"Burrito, meat, no cheese"
2708551,220,stated,"Burrito, meat, with rice, no cheese"
2708552,220,stated,"Burrito, meat, with beans, no cheese"
2708553,220,stated,"Burrito, meat, with beans and rice, no cheese"
2708554,150,stated,"Burrito, cheese only"
2708555,270,stated,"Burrito bowl, NFS"
2708556,225,stated,"Burrito bowl, beef or pork"
2708557,270,stated,"Burrito bowl, beef or pork, with rice"
2708558,270,stated,"Burrito bowl, beef or pork, with beans"
2708559,315,stated,"Burrito bowl, beef or pork, with beans and rice"
2708560,225,stated,"Burrito bowl, chicken"
2708561,270,stated,"Burrito bowl, chicken, with rice"
2708562,270,stated,"Burrito bowl, chicken, with beans"
2708563,315,stated,"Burrito bowl, chicken, with beans and rice"
2708564,225,stated,"Burrito bowl, with beans"
2708565,150,stated,"Enchilada, NFS"
2708566,150,stated,"Enchilada, beef"
2708567,150,stated,"Enchilada, pork"
2708568,150,stated,"Enchilada, chicken"
2708569,150,stated,"Enchilada, no meat"
2708570,140,stated,"Tamale, NFS"
2708571,140,stated,"Tamale, beef"
2708572,140,stated,"Tamale, pork"
2708573,140,stated,"Tamale, chicken"
2708574,140,stated,"Tamale, no meat"
2708575,250,stated,"Tamale casserole with meat"
2708576,125,stated,"Nachos, NFS"
2708577,125,stated,"Nachos, cheese only"
2708578,125,stated,"Nachos, beef or pork"
2708579,125,stated,"Nachos, beef or pork, with beans"
2708580,125,stated,"Nachos, chicken"
2708581,125,stated,"Nachos, chicken, with beans"
2708582,125,stated,"Nachos, with beans"
2708583,125,stated,"Gordita, cheese only"
2708584,175,stated,"Gordita, with beans"
2708585,175,stated,"Gordita, meat"
2708586,175,stated,"Gordita, meat, with beans"
2708587,190,stated,"Chimichanga, meat"
2708588,190,stated,"Chimichanga, with beans"
2708589,190,stated,"Chimichanga, chicken"
2708590,70,stated,"Quesadilla, NFS"
2708591,60,stated,"Quesadilla, cheese only"
2708592,70,stated,"Quesadilla, beef or pork"
2708593,70,stated,"Quesadilla, chicken"
2708594,70,stated,"Quesadilla, with vegetables"
2708595,80,stated,"Quesadilla, beef or pork, with vegetables"
2708596,80,stated,"Quesadilla, chicken, with vegetables"
2708597,70,stated,"Quesadilla, egg"
2708598,70,stated,"Quesadilla, egg, with meat"
2708599,70,stated,"Taquito, cheese only"
2708600,70,stated,"Taquito, beef or pork"
2708601,70,stated,"Taquito, chicken"
2708602,70,stated,"Taquito, egg"
2708603,95,stated,"Fajita, NFS"
2708604,95,stated,"Fajita, chicken"
2708605,95,stated,"Fajita, beef or pork"
2708606,95,stated,"Fajita, shrimp"
2708607,95,stated,"Fajita, vegetable"
2708608,100,stated,"Pupusa, cheese only"
2708609,130,stated,"Pupusa, with beans"
2708610,130,stated,"Pupusa, meat"
2708611,130,stated,"Pupusa, meat, with beans"
2708612,194,stated,"Pizza, cheese, from frozen, thin crust"
2708613,266,stated,"Pizza, cheese, from frozen, thick crust"
2708614,238,stated,"Pizza, cheese, from restaurant or fast food, NS as to type of crust"
2708615,172,stated,"Pizza, cheese, from restaurant or fast food, thin crust"
2708616,238,stated,"Pizza, cheese, from restaurant or fast food, medium crust"
2708617,264,stated,"Pizza, cheese, from restaurant or fast food, thick crust"
2708618,296,stated,"Pizza, cheese, stuffed crust"
2708619,147,stated,"Pizza, cheese, from school lunch, medium crust"
2708620,142,stated,"Pizza, cheese, from school lunch, thin crust"
2708621,158,stated,"Pizza, cheese, from school lunch, thick crust"
2708622,184,stated,"Pizza, extra cheese, thin crust"
2708623,282,stated,"Pizza, extra cheese, thick crust"
2708624,218,stated,"Pizza, cheese, with vegetables, from frozen, thin crust"
2708625,286,stated,"Pizza, cheese with vegetables, from frozen, thick crust"
2708626,200,stated,"Pizza, cheese, with vegetables, from restaurant or fast food, thin crust"
2708627,266,stated,"Pizza, cheese, with vegetables, from restaurant or fast food, medium crust"
2708628,298,stated,"Pizza, cheese, with vegetables, from restaurant or fast food, thick crust"
2708629,240,stated,"Pizza with cheese and extra vegetables, thin crust"
2708630,304,stated,"Pizza with cheese and extra vegetables, medium crust"
2708631,310,stated,"Pizza with cheese and extra vegetables, thick crust"
2708632,208,stated,"Pizza, cheese, with fruit, thin crust"
2708633,274,stated,"Pizza, cheese, with fruit, medium crust"
2708634,300,stated,"Pizza, cheese, with fruit, thick crust"
2708635,194,stated,"Pizza with pepperoni, from frozen, thin crust"
2708636,204,stated,"Pizza with pepperoni, from frozen, medium crust"
2708637,288,stated,"Pizza with pepperoni, from frozen, thick crust"
2708638,248,stated,"Pizza with pepperoni, from restaurant or fast food, NS as to type of crust"
2708639,182,stated,"Pizza with pepperoni, from restaurant or fast food, thin crust"
2708640,248,stated,"Pizza with pepperoni, from restaurant or fast food,  medium crust"
2708641,278,stated,"Pizza with pepperoni, from restaurant or fast food, thick crust"
2708642,328,stated,"Pizza with pepperoni, stuffed crust"
2708643,142,stated,"Pizza with pepperoni, from school lunch, thin crust"
2708644,147,stated,"Pizza, with pepperoni, from school lunch, medium crust"
2708645,158,stated,"Pizza with pepperoni, from school lunch, thick crust"
2708646,194,stated,"Pizza with meat other than pepperoni, from frozen, thin crust"
2708647,204,stated,"Pizza with meat other than pepperoni, from frozen, medium crust"
2708648,288,stated,"Pizza with meat other than pepperoni, from frozen, thick crust"
2708649,276,stated,"Pizza with meat other than pepperoni, from restaurant or fast food, NS as to type of crust"
2708650,208,stated,"Pizza with meat other than pepperoni, from restaurant or fast food, thin crust"
2708651,276,stated,"Pizza with meat other than pepperoni, from restaurant or fast food, medium crust"
2708652,302,stated,"Pizza with meat other than pepperoni, from restaurant or fast food, thick crust"
2708653,328,stated,"Pizza, with meat other than pepperoni, stuffed crust"
2708654,147,stated,"Pizza, with meat other than pepperoni, from school lunch, medium crust"
2708655,142,stated,"Pizza, with meat other than pepperoni, from school lunch, thin crust"
2708656,158,stated,"Pizza, with meat other than pepperoni, from school lunch, thick crust"
2708657,240,stated,"Pizza with extra meat, thin crust"
2708658,300,stated,"Pizza with extra meat, medium crust"
2708659,332,stated,"Pizza with extra meat, thick crust"
2708660,205,stated,"Pizza with meat and vegetables, from frozen, thin crust"
2708661,216,stated,"Pizza with meat and vegetables, from frozen, medium crust"
2708662,310,stated,"Pizza with meat and vegetables, from frozen, thick crust"
2708663,226,stated,"Pizza with meat and vegetables, from restaurant or fast food, thin crust"
2708664,288,stated,"Pizza with meat and vegetables, from restaurant or fast food, medium crust"
2708665,298,stated,"Pizza with meat and vegetables, from restaurant or fast food, thick crust"
2708666,258,stated,"Pizza with extra meat and extra vegetables, thin crust"
2708667,346,stated,"Pizza with extra meat and extra vegetables, thick crust"
2708668,318,stated,"Pizza with extra meat and extra vegetables, medium crust"
2708669,230,stated,"Pizza with meat and fruit, thin crust"
2708670,300,stated,"Pizza with meat and fruit, medium crust"
2708671,314,stated,"Pizza with meat and fruit, thick crust"
2708672,258,stated,"Pizza with beans and vegetables, thin crust"
2708673,346,stated,"Pizza with beans and vegetables, thick crust"
2708674,150,stated,"Pizza, no cheese, thin crust"
2708675,248,stated,"Pizza, no cheese, thick crust"
2708676,184,stated,"White pizza, cheese, thin crust"
2708677,282,stated,"White pizza, cheese, thick crust"
2708678,212,stated,"White pizza, cheese, with vegetables, thin crust"
2708679,312,stated,"White pizza, cheese, with vegetables, thick crust"
2708680,199,stated,"White pizza, cheese, with meat, thin crust"
2708681,308,stated,"White pizza, cheese, with meat, thick crust"
2708682,236,stated,"White pizza, cheese, with meat and vegetables, thin crust"
2708683,310,stated,"White pizza, cheese, with meat and vegetables, thick crust"
2708684,106,stated,"Calzone, with cheese, meatless"
2708685,106,stated,"Calzone, with meat and cheese"
2708686,85,stated,"Pizza rolls"
2708687,238,stated,"Pizza, cheese, whole wheat thin crust"
2708688,264,stated,"Pizza, cheese, whole wheat thick crust"
2708689,248,stated,"Pizza, with meat, whole wheat thin crust"
2708690,278,stated,"Pizza, with meat, whole wheat thick crust"
2708691,266,stated,"Pizza, cheese and vegetables, whole wheat thin crust"
2708692,298,stated,"Pizza, cheese and vegetables, whole wheat thick crust"
2708693,238,stated,"Pizza, cheese, gluten-free thin crust"
2708694,264,stated,"Pizza, cheese, gluten-free thick crust"
2708695,248,stated,"Pizza, with meat, gluten-free thin crust"
2708696,278,stated,"Pizza, with meat, gluten-free thick crust"
2708697,266,stated,"Pizza, cheese and vegetables, gluten-free thin crust"
2708698,298,stated,"Pizza, cheese and vegetables, gluten-free thick crust"
2708699,288,stated,"Breakfast pizza with egg"
2708700,100,stated,"Egg roll, meatless"
2708701,100,stated,"Egg roll, with shrimp"
2708702,100,stated,"Egg roll, with beef and/or pork"
2708703,100,stated,"Egg roll, with chicken or turkey"
2708704,100,stated,"Roll with meat and/or shrimp, vegetables and rice paper, not fried"
2708705,75,stated,"Wonton, dumpling or pot sticker, fried"
2708706,75,stated,"Wonton, dumpling or pot sticker, fried, no meat"
2708707,100,stated,"Puffs, fried, crab meat and cream cheese filled"
2708708,75,stated,"Wonton, dumpling or pot sticker, steamed"
2708709,105,stated,"Empanada, NFS"
2708710,100,stated,"Empanada, no meat"
2708711,105,stated,"Empanada, beef"
2708712,105,stated,"Empanada, beef, with vegetables"
2708713,105,stated,"Empanada, chicken"
2708714,105,stated,"Empanada, chicken, with vegetables"
2708715,20,stated,"Cornmeal stick, Puerto Rican style"
2708716,110,stated,"Kibby, Puerto Rican style"
2708717,85,stated,"Bacalaitos fritos"
2708718,95,stated,"Hayacas, Puerto Rican style"
2708719,155,stated,"Crepe, with meat"
2708720,80,stated,"Pierogi"
2708721,70,stated,"Gnocchi, cheese"
2708722,188,stated,"Gnocchi, potato"
2708723,60,stated,"Knish"
2708724,100,stated,"Bao bun"
2708725,100,stated,"Bao bun, no meat"
2708726,70,stated,"Pastry, cheese-filled"
2708727,100,stated,"Pastry, egg and cheese filled"
2708728,100,stated,"Pastry, meat / poultry-filled"
2708729,90,stated,"Spanakopita"
2708730,75,stated,"Samosa"
2708731,113,stated,"Quiche with meat, poultry or fish"
2708732,113,stated,"Spinach quiche, meatless"
2708733,113,stated,"Cheese quiche, meatless"
2708734,105,stated,"Turnover or hot pocket, NFS"
2708735,105,stated,"Turnover or hot pocket, meatless"
2708736,105,stated,"Turnover or hot pocket, beef"
2708737,105,stated,"Turnover or hot pocket, ham"
